State,Election_ID,Year,Election_Date,Dem_Share,Two_Party_Votes,state_po,dem_votes,rep_votes,pct_white,pct_black,pct_hispanic,pct_asian,pct_college,median_income,median_age,log_pop,region_south,region_west,region_midwest
ND,ND-SEN-2012,2012,2012-11-05,0.5045912590933828,319738.0,ND,161337.0,158401.0,80.31053218306535,3.4902230569141617,5.003088248586436,1.92387843850117,33.951725851630975,77871.0,36.7,5.901222855798437,0,0,1
MT,MT-SEN-1976,1976,1976-11-05,0.6415778749086157,321445.0,MT,206232.0,115213.0,83.2917264975603,0.302224785949757,4.88079399736026,0.7774132477689268,36.33522405626632,75340.0,41.3,6.055849453471766,0,1,0
RI,RI-SEN-2002,2002,2002-11-05,0.7842648849441564,323582.0,RI,253774.0,69808.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
ND,ND-SEN-2018,2018,2018-11-05,0.44547294628751977,324096.0,ND,144376.0,179720.0,80.31053218306535,3.4902230569141617,5.003088248586436,1.92387843850117,33.951725851630975,77871.0,36.7,5.901222855798437,0,0,1
DE,DE-SEN-2000,2000,2000-11-05,0.5595995771396518,324457.0,DE,181566.0,142891.0,56.585738228396345,21.409103569958468,11.675160682829539,4.8112160940454425,35.99156835777161,87534.0,42.1,6.021981473787248,1,0,0
SD,SD-SEN-1996,1996,1996-11-05,0.5132193277388617,324487.0,SD,166533.0,157954.0,78.96847412425419,1.81102643216113,4.860874539970519,1.6891449805281673,34.181672913030084,76881.0,38.7,5.965986297928756,0,0,1
SD,SD-SEN-1992,1992,1992-11-05,0.6662871208122076,325828.0,SD,217095.0,108733.0,78.96847412425419,1.81102643216113,4.860874539970519,1.6891449805281673,34.181672913030084,76881.0,38.7,5.965986297928756,0,0,1
ND,ND-SEN-2016,2016,2016-11-05,0.1777769620439028,326904.0,ND,58116.0,268788.0,80.31053218306535,3.4902230569141617,5.003088248586436,1.92387843850117,33.951725851630975,77871.0,36.7,5.901222855798437,0,0,1
HI,HI-SEN-1986,1986,1986-11-05,0.7356727707369592,328797.0,HI,241887.0,86910.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
SD,SD-SEN-2022,2022,2022-11-05,0.2730294639133813,333323.0,SD,91007.0,242316.0,78.96847412425419,1.81102643216113,4.860874539970519,1.6891449805281673,34.181672913030084,76881.0,38.7,5.965986297928756,0,0,1
SD,SD-SEN-2002,2002,2002-11-05,0.5007953831893072,334430.0,SD,167481.0,166949.0,78.96847412425419,1.81102643216113,4.860874539970519,1.6891449805281673,34.181672913030084,76881.0,38.7,5.965986297928756,0,0,1
HI,HI-SEN-2000,2000,2000-11-05,0.7478506531394753,335916.0,HI,251215.0,84701.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
